TEAM_ID,players_used,GAME_ID,unique_lineups_used,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,season,period
1610612765,11,0022201169,16,DET,Detroit Pistons,2023-04-02,2022-23,Post-ASG
1610612741,11,0022201165,15,CHI,Chicago Bulls,2023-04-02,2022-23,Post-ASG
1610612763,14,0022201165,15,MEM,Memphis Grizzlies,2023-04-02,2022-23,Post-ASG
1610612749,13,0022201174,21,MIL,Milwaukee Bucks,2023-04-02,2022-23,Post-ASG
1610612755,13,0022201174,14,PHI,Philadelphia 76ers,2023-04-02,2022-23,Post-ASG
1610612750,10,0022201166,11,MIN,Minnesota Timberwolves,2023-04-02,2022-23,Post-ASG
1610612757,10,0022201166,11,POR,Portland Trail Blazers,2023-04-02,2022-23,Post-ASG
1610612756,12,0022201172,19,PHX,Phoenix Suns,2023-04-02,2022-23,Post-ASG
1610612760,10,0022201172,17,OKC,Oklahoma City Thunder,2023-04-02,2022-23,Post-ASG
1610612743,10,0022201175,14,DEN,Denver Nuggets,2023-04-02,2022-23,Post-ASG
1610612744,9,0022201175,19,GSW,Golden State Warriors,2023-04-02,2022-23,Post-ASG
1610612739,9,0022201173,13,CLE,Cleveland Cavaliers,2023-04-02,2022-23,Post-ASG
1610612754,9,0022201173,13,IND,Indiana Pacers,2023-04-02,2022-23,Post-ASG
1610612740,9,0022201162,14,NOP,New Orleans Pelicans,2023-04-01,2022-23,Post-ASG
1610612746,9,0022201162,15,LAC,LA Clippers,2023-04-01,2022-23,Post-ASG
1610612742,10,0022201161,13,DAL,Dallas Mavericks,2023-04-01,2022-23,Post-ASG
1610612748,9,0022201161,13,MIA,Miami Heat,2023-04-01,2022-23,Post-ASG
1610612753,10,0022201151,12,ORL,Orlando Magic,2023-03-31,2022-23,Post-ASG
1610612764,11,0022201151,17,WAS,Washington Wizards,2023-03-31,2022-23,Post-ASG
1610612754,9,0022201149,16,IND,Indiana Pacers,2023-03-31,2022-23,Post-ASG
1610612760,10,0022201149,24,OKC,Oklahoma City Thunder,2023-03-31,2022-23,Post-ASG
1610612746,13,0022201156,11,LAC,LA Clippers,2023-03-31,2022-23,Post-ASG
1610612763,9,0022201156,13,MEM,Memphis Grizzlies,2023-03-31,2022-23,Post-ASG
1610612757,10,0022201159,15,POR,Portland Trail Blazers,2023-03-31,2022-23,Post-ASG
1610612758,14,0022201159,15,SAC,Sacramento Kings,2023-03-31,2022-23,Post-ASG
1610612741,13,0022201148,11,CHI,Chicago Bulls,2023-03-31,2022-23,Post-ASG
1610612766,11,0022201148,14,CHA,Charlotte Hornets,2023-03-31,2022-23,Post-ASG
1610612738,10,0022201152,17,BOS,Boston Celtics,2023-03-31,2022-23,Post-ASG
1610612762,10,0022201152,8,UTA,Utah Jazz,2023-03-31,2022-23,Post-ASG
1610612747,10,0022201157,20,LAL,Los Angeles Lakers,2023-03-31,2022-23,Post-ASG
1610612750,9,0022201157,13,MIN,Minnesota Timberwolves,2023-03-31,2022-23,Post-ASG
1610612744,12,0022201158,20,GSW,Golden State Warriors,2023-03-31,2022-23,Post-ASG
1610612759,10,0022201158,24,SAS,San Antonio Spurs,2023-03-31,2022-23,Post-ASG
1610612743,9,0022201160,10,DEN,Denver Nuggets,2023-03-31,2022-23,Post-ASG
1610612756,10,0022201160,13,PHX,Phoenix Suns,2023-03-31,2022-23,Post-ASG
1610612737,14,0022201153,14,ATL,Atlanta Hawks,2023-03-31,2022-23,Post-ASG
1610612751,13,0022201153,15,BKN,Brooklyn Nets,2023-03-31,2022-23,Post-ASG
1610612745,10,0022201155,14,HOU,Houston Rockets,2023-03-31,2022-23,Post-ASG
1610612765,10,0022201155,15,DET,Detroit Pistons,2023-03-31,2022-23,Post-ASG
1610612739,10,0022201154,14,CLE,Cleveland Cavaliers,2023-03-31,2022-23,Post-ASG
1610612752,9,0022201154,9,NYK,New York Knicks,2023-03-31,2022-23,Post-ASG
1610612755,10,0022201150,13,PHI,Philadelphia 76ers,2023-03-31,2022-23,Post-ASG
1610612761,9,0022201150,12,TOR,Toronto Raptors,2023-03-31,2022-23,Post-ASG
1610612740,9,0022201147,12,NOP,New Orleans Pelicans,2023-03-30,2022-23,Post-ASG
1610612743,12,0022201147,9,DEN,Denver Nuggets,2023-03-30,2022-23,Post-ASG
1610612738,12,0022201146,18,BOS,Boston Celtics,2023-03-30,2022-23,Post-ASG
1610612749,14,0022201146,18,MIL,Milwaukee Bucks,2023-03-30,2022-23,Post-ASG
1610612749,12,0022201136,25,MIL,Milwaukee Bucks,2023-03-29,2022-23,Post-ASG
1610612754,10,0022201136,17,IND,Indiana Pacers,2023-03-29,2022-23,Post-ASG
1610612750,9,0022201144,13,MIN,Minnesota Timberwolves,2023-03-29,2022-23,Post-ASG
1610612756,10,0022201144,15,PHX,Phoenix Suns,2023-03-29,2022-23,Post-ASG
1610612742,10,0022201139,15,DAL,Dallas Mavericks,2023-03-29,2022-23,Post-ASG
1610612755,10,0022201139,11,PHI,Philadelphia 76ers,2023-03-29,2022-23,Post-ASG
1610612757,7,0022201145,13,POR,Portland Trail Blazers,2023-03-29,2022-23,Post-ASG
1610612758,15,0022201145,12,SAC,Sacramento Kings,2023-03-29,2022-23,Post-ASG
1610612759,10,0022201143,16,SAS,San Antonio Spurs,2023-03-29,2022-23,Post-ASG
1610612762,11,0022201143,18,UTA,Utah Jazz,2023-03-29,2022-23,Post-ASG
1610612760,11,0022201142,19,OKC,Oklahoma City Thunder,2023-03-29,2022-23,Post-ASG
1610612765,9,0022201142,14,DET,Detroit Pistons,2023-03-29,2022-23,Post-ASG
1610612741,12,0022201140,14,CHI,Chicago Bulls,2023-03-29,2022-23,Post-ASG
1610612747,12,0022201140,17,LAL,Los Angeles Lakers,2023-03-29,2022-23,Post-ASG
1610612748,11,0022201132,13,MIA,Miami Heat,2023-03-28,2022-23,Post-ASG
1610612761,8,0022201132,10,TOR,Toronto Raptors,2023-03-28,2022-23,Post-ASG
1610612740,9,0022201135,12,NOP,New Orleans Pelicans,2023-03-28,2022-23,Post-ASG
1610612744,11,0022201135,20,GSW,Golden State Warriors,2023-03-28,2022-23,Post-ASG
1610612738,12,0022201130,10,BOS,Boston Celtics,2023-03-28,2022-23,Post-ASG
1610612764,11,0022201130,11,WAS,Washington Wizards,2023-03-28,2022-23,Post-ASG
1610612737,9,0022201131,9,ATL,Atlanta Hawks,2023-03-28,2022-23,Post-ASG
1610612739,8,0022201131,15,CLE,Cleveland Cavaliers,2023-03-28,2022-23,Post-ASG
1610612760,12,0022201134,16,OKC,Oklahoma City Thunder,2023-03-28,2022-23,Post-ASG
1610612766,8,0022201134,11,CHA,Charlotte Hornets,2023-03-28,2022-23,Post-ASG
1610612742,15,0022201123,14,DAL,Dallas Mavericks,2023-03-27,2022-23,Post-ASG
1610612754,9,0022201123,13,IND,Indiana Pacers,2023-03-27,2022-23,Post-ASG
1610612741,10,0022201129,12,CHI,Chicago Bulls,2023-03-27,2022-23,Post-ASG
1610612746,12,0022201129,10,LAC,LA Clippers,2023-03-27,2022-23,Post-ASG
1610612743,9,0022201126,9,DEN,Denver Nuggets,2023-03-27,2022-23,Post-ASG
1610612755,13,0022201126,16,PHI,Philadelphia 76ers,2023-03-27,2022-23,Post-ASG
1610612750,9,0022201128,13,MIN,Minnesota Timberwolves,2023-03-27,2022-23,Post-ASG
1610612758,10,0022201128,17,SAC,Sacramento Kings,2023-03-27,2022-23,Post-ASG
1610612745,10,0022201124,13,HOU,Houston Rockets,2023-03-27,2022-23,Post-ASG
1610612752,11,0022201124,12,NYK,New York Knicks,2023-03-27,2022-23,Post-ASG
1610612749,12,0022201122,26,MIL,Milwaukee Bucks,2023-03-27,2022-23,Post-ASG
1610612765,9,0022201122,14,DET,Detroit Pistons,2023-03-27,2022-23,Post-ASG
1610612740,13,0022201127,15,NOP,New Orleans Pelicans,2023-03-27,2022-23,Post-ASG
1610612757,10,0022201127,13,POR,Portland Trail Blazers,2023-03-27,2022-23,Post-ASG
1610612756,12,0022201125,15,PHX,Phoenix Suns,2023-03-27,2022-23,Post-ASG
1610612762,10,0022201125,18,UTA,Utah Jazz,2023-03-27,2022-23,Post-ASG
1610612739,13,0022201117,14,CLE,Cleveland Cavaliers,2023-03-26,2022-23,Post-ASG
1610612745,10,0022201117,12,HOU,Houston Rockets,2023-03-26,2022-23,Post-ASG
1610612741,10,0022201114,15,CHI,Chicago Bulls,2023-03-26,2022-23,Post-ASG
1610612747,9,0022201114,18,LAL,Los Angeles Lakers,2023-03-26,2022-23,Post-ASG
1610612757,10,0022201120,15,POR,Portland Trail Blazers,2023-03-26,2022-23,Post-ASG
1610612760,10,0022201120,18,OKC,Oklahoma City Thunder,2023-03-26,2022-23,Post-ASG
1610612737,10,0022201115,11,ATL,Atlanta Hawks,2023-03-26,2022-23,Post-ASG
1610612763,10,0022201115,19,MEM,Memphis Grizzlies,2023-03-26,2022-23,Post-ASG
1610612761,12,0022201119,14,TOR,Toronto Raptors,2023-03-26,2022-23,Post-ASG
1610612764,10,0022201119,12,WAS,Washington Wizards,2023-03-26,2022-23,Post-ASG
1610612744,10,0022201121,22,GSW,Golden State Warriors,2023-03-26,2022-23,Post-ASG
1610612750,10,0022201121,21,MIN,Minnesota Timberwolves,2023-03-26,2022-23,Post-ASG
1610612742,10,0022201113,14,DAL,Dallas Mavericks,2023-03-26,2022-23,Post-ASG
1610612766,10,0022201113,16,CHA,Charlotte Hornets,2023-03-26,2022-23,Post-ASG
1610612751,13,0022201118,21,BKN,Brooklyn Nets,2023-03-26,2022-23,Post-ASG
1610612753,12,0022201118,13,ORL,Orlando Magic,2023-03-26,2022-23,Post-ASG
1610612738,12,0022201116,14,BOS,Boston Celtics,2023-03-26,2022-23,Post-ASG
1610612759,13,0022201116,18,SAS,San Antonio Spurs,2023-03-26,2022-23,Post-ASG
1610612740,11,0022201112,14,NOP,New Orleans Pelicans,2023-03-25,2022-23,Post-ASG
1610612746,13,0022201112,12,LAC,LA Clippers,2023-03-25,2022-23,Post-ASG
1610612748,11,0022201108,14,MIA,Miami Heat,2023-03-25,2022-23,Post-ASG
1610612751,12,0022201108,18,BKN,Brooklyn Nets,2023-03-25,2022-23,Post-ASG
1610612755,12,0022201110,20,PHI,Philadelphia 76ers,2023-03-25,2022-23,Post-ASG
1610612756,12,0022201110,14,PHX,Phoenix Suns,2023-03-25,2022-23,Post-ASG
1610612758,11,0022201111,12,SAC,Sacramento Kings,2023-03-25,2022-23,Post-ASG
1610612762,11,0022201111,10,UTA,Utah Jazz,2023-03-25,2022-23,Post-ASG
1610612743,13,0022201109,10,DEN,Denver Nuggets,2023-03-25,2022-23,Post-ASG
1610612749,12,0022201109,22,MIL,Milwaukee Bucks,2023-03-25,2022-23,Post-ASG
1610612737,10,0022201107,14,ATL,Atlanta Hawks,2023-03-25,2022-23,Post-ASG
1610612754,10,0022201107,17,IND,Indiana Pacers,2023-03-25,2022-23,Post-ASG
1610612745,10,0022201100,12,HOU,Houston Rockets,2023-03-24,2022-23,Post-ASG
1610612763,12,0022201100,13,MEM,Memphis Grizzlies,2023-03-24,2022-23,Post-ASG
1610612747,9,0022201106,13,LAL,Los Angeles Lakers,2023-03-24,2022-23,Post-ASG
1610612760,10,0022201106,17,OKC,Oklahoma City Thunder,2023-03-24,2022-23,Post-ASG
1610612756,10,0022201105,19,PHX,Phoenix Suns,2023-03-24,2022-23,Post-ASG
1610612758,11,0022201105,13,SAC,Sacramento Kings,2023-03-24,2022-23,Post-ASG
1610612741,10,0022201104,13,CHI,Chicago Bulls,2023-03-24,2022-23,Post-ASG
1610612757,11,0022201104,11,POR,Portland Trail Blazers,2023-03-24,2022-23,Post-ASG
1610612759,10,0022201098,17,SAS,San Antonio Spurs,2023-03-24,2022-23,Post-ASG
1610612764,9,0022201098,14,WAS,Washington Wizards,2023-03-24,2022-23,Post-ASG
1610612744,10,0022201103,18,GSW,Golden State Warriors,2023-03-24,2022-23,Post-ASG
1610612755,10,0022201103,19,PHI,Philadelphia 76ers,2023-03-24,2022-23,Post-ASG
1610612738,11,0022201097,15,BOS,Boston Celtics,2023-03-24,2022-23,Post-ASG
1610612754,13,0022201097,14,IND,Indiana Pacers,2023-03-24,2022-23,Post-ASG
1610612761,9,0022201099,10,TOR,Toronto Raptors,2023-03-24,2022-23,Post-ASG
1610612765,9,0022201099,12,DET,Detroit Pistons,2023-03-24,2022-23,Post-ASG
1610612749,12,0022201102,23,MIL,Milwaukee Bucks,2023-03-24,2022-23,Post-ASG
1610612762,12,0022201102,13,UTA,Utah Jazz,2023-03-24,2022-23,Post-ASG
1610612742,10,0022201101,18,DAL,Dallas Mavericks,2023-03-24,2022-23,Post-ASG
1610612766,10,0022201101,17,CHA,Charlotte Hornets,2023-03-24,2022-23,Post-ASG
1610612752,9,0022201093,11,NYK,New York Knicks,2023-03-23,2022-23,Post-ASG
1610612753,9,0022201093,9,ORL,Orlando Magic,2023-03-23,2022-23,Post-ASG
1610612746,11,0022201096,7,LAC,LA Clippers,2023-03-23,2022-23,Post-ASG
1610612760,13,0022201096,22,OKC,Oklahoma City Thunder,2023-03-23,2022-23,Post-ASG
1610612739,9,0022201094,14,CLE,Cleveland Cavaliers,2023-03-23,2022-23,Post-ASG
1610612751,10,0022201094,12,BKN,Brooklyn Nets,2023-03-23,2022-23,Post-ASG
1610612740,13,0022201095,14,NOP,New Orleans Pelicans,2023-03-23,2022-23,Post-ASG
1610612766,10,0022201095,16,CHA,Charlotte Hornets,2023-03-23,2022-23,Post-ASG
1610612748,9,0022201084,12,MIA,Miami Heat,2023-03-22,2022-23,Post-ASG
1610612752,10,0022201084,15,NYK,New York Knicks,2023-03-22,2022-23,Post-ASG
1610612737,10,0022201090,14,ATL,Atlanta Hawks,2023-03-22,2022-23,Post-ASG
1610612750,9,0022201090,18,MIN,Minnesota Timberwolves,2023-03-22,2022-23,Post-ASG
1610612746,10,0022201082,11,LAC,LA Clippers,2023-03-21,2022-23,Post-ASG
1610612760,10,0022201082,17,OKC,Oklahoma City Thunder,2023-03-21,2022-23,Post-ASG
1610612742,10,0022201075,18,DAL,Dallas Mavericks,2023-03-20,2022-23,Post-ASG
1610612763,9,0022201075,17,MEM,Memphis Grizzlies,2023-03-20,2022-23,Post-ASG
1610612764,10,0022200769,17,WAS,Washington Wizards,2023-03-07,2022-23,Post-ASG
1610612765,9,0022200769,11,DET,Detroit Pistons,2023-03-07,2022-23,Post-ASG
1610612753,11,0022200946,16,ORL,Orlando Magic,2023-03-03,2022-23,Post-ASG
1610612766,10,0022200946,15,CHA,Charlotte Hornets,2023-03-03,2022-23,Post-ASG
1610612741,9,0022200934,10,CHI,Chicago Bulls,2023-03-01,2022-23,Post-ASG
1610612765,10,0022200934,10,DET,Detroit Pistons,2023-03-01,2022-23,Post-ASG
1610612746,10,0022200932,15,LAC,LA Clippers,2023-02-28,2022-23,Post-ASG
1610612750,10,0022200932,11,MIN,Minnesota Timberwolves,2023-02-28,2022-23,Post-ASG
1610612739,9,0022200858,11,CLE,Cleveland Cavaliers,2023-02-13,2022-23,Pre-ASG
1610612759,10,0022200858,19,SAS,San Antonio Spurs,2023-02-13,2022-23,Pre-ASG
1610612745,13,0022200860,13,HOU,Houston Rockets,2023-02-13,2022-23,Pre-ASG
1610612755,12,0022200860,16,PHI,Philadelphia 76ers,2023-02-13,2022-23,Pre-ASG
1610612743,9,0022200861,8,DEN,Denver Nuggets,2023-02-13,2022-23,Pre-ASG
1610612748,8,0022200861,12,MIA,Miami Heat,2023-02-13,2022-23,Pre-ASG
1610612737,9,0022200857,8,ATL,Atlanta Hawks,2023-02-13,2022-23,Pre-ASG
1610612766,9,0022200857,10,CHA,Charlotte Hornets,2023-02-13,2022-23,Pre-ASG
1610612754,10,0022200859,16,IND,Indiana Pacers,2023-02-13,2022-23,Pre-ASG
1610612762,10,0022200859,13,UTA,Utah Jazz,2023-02-13,2022-23,Pre-ASG
1610612761,9,0022200856,13,TOR,Toronto Raptors,2023-02-12,2022-23,Pre-ASG
1610612765,9,0022200856,15,DET,Detroit Pistons,2023-02-12,2022-23,Pre-ASG
1610612738,9,0022200855,11,BOS,Boston Celtics,2023-02-12,2022-23,Pre-ASG
1610612763,10,0022200855,13,MEM,Memphis Grizzlies,2023-02-12,2022-23,Pre-ASG
1610612739,9,0022200852,18,CLE,Cleveland Cavaliers,2023-02-11,2022-23,Pre-ASG
1610612741,10,0022200852,12,CHI,Chicago Bulls,2023-02-11,2022-23,Pre-ASG
1610612752,9,0022200851,6,NYK,New York Knicks,2023-02-11,2022-23,Pre-ASG
1610612762,10,0022200851,14,UTA,Utah Jazz,2023-02-11,2022-23,Pre-ASG
1610612743,12,0022200847,12,DEN,Denver Nuggets,2023-02-11,2022-23,Pre-ASG
1610612766,9,0022200847,17,CHA,Charlotte Hornets,2023-02-11,2022-23,Pre-ASG
1610612754,11,0022200849,16,IND,Indiana Pacers,2023-02-11,2022-23,Pre-ASG
1610612764,13,0022200849,13,WAS,Washington Wizards,2023-02-11,2022-23,Pre-ASG
1610612751,12,0022200846,14,BKN,Brooklyn Nets,2023-02-11,2022-23,Pre-ASG
1610612755,10,0022200846,13,PHI,Philadelphia 76ers,2023-02-11,2022-23,Pre-ASG
1610612742,11,0022200854,17,DAL,Dallas Mavericks,2023-02-11,2022-23,Pre-ASG
1610612758,9,0022200854,14,SAC,Sacramento Kings,2023-02-11,2022-23,Pre-ASG
1610612737,11,0022200850,8,ATL,Atlanta Hawks,2023-02-11,2022-23,Pre-ASG
1610612759,12,0022200850,28,SAS,San Antonio Spurs,2023-02-11,2022-23,Pre-ASG
1610612748,9,0022200848,13,MIA,Miami Heat,2023-02-11,2022-23,Pre-ASG
1610612753,10,0022200848,13,ORL,Orlando Magic,2023-02-11,2022-23,Pre-ASG
1610612744,10,0022200853,20,GSW,Golden State Warriors,2023-02-11,2022-23,Pre-ASG
1610612747,10,0022200853,12,LAL,Los Angeles Lakers,2023-02-11,2022-23,Pre-ASG
1610612738,10,0022200838,15,BOS,Boston Celtics,2023-02-10,2022-23,Pre-ASG
1610612766,9,0022200838,10,CHA,Charlotte Hornets,2023-02-10,2022-23,Pre-ASG
1610612752,9,0022200837,9,NYK,New York Knicks,2023-02-10,2022-23,Pre-ASG
1610612755,10,0022200837,11,PHI,Philadelphia 76ers,2023-02-10,2022-23,Pre-ASG
1610612739,11,0022200842,17,CLE,Cleveland Cavaliers,2023-02-10,2022-23,Pre-ASG
1610612740,11,0022200842,18,NOP,New Orleans Pelicans,2023-02-10,2022-23,Pre-ASG
1610612745,10,0022200840,18,HOU,Houston Rockets,2023-02-10,2022-23,Pre-ASG
1610612748,9,0022200840,18,MIA,Miami Heat,2023-02-10,2022-23,Pre-ASG
1610612754,11,0022200836,11,IND,Indiana Pacers,2023-02-10,2022-23,Pre-ASG
1610612756,10,0022200836,15,PHX,Phoenix Suns,2023-02-10,2022-23,Pre-ASG
1610612761,9,0022200839,16,TOR,Toronto Raptors,2023-02-10,2022-23,Pre-ASG
1610612762,9,0022200839,18,UTA,Utah Jazz,2023-02-10,2022-23,Pre-ASG
1610612746,10,0022200845,13,LAC,LA Clippers,2023-02-10,2022-23,Pre-ASG
1610612749,12,0022200845,18,MIL,Milwaukee Bucks,2023-02-10,2022-23,Pre-ASG
1610612742,10,0022200844,14,DAL,Dallas Mavericks,2023-02-10,2022-23,Pre-ASG
1610612758,11,0022200844,13,SAC,Sacramento Kings,2023-02-10,2022-23,Pre-ASG
1610612750,15,0022200841,16,MIN,Minnesota Timberwolves,2023-02-10,2022-23,Pre-ASG
1610612763,14,0022200841,16,MEM,Memphis Grizzlies,2023-02-10,2022-23,Pre-ASG
1610612759,10,0022200835,20,SAS,San Antonio Spurs,2023-02-10,2022-23,Pre-ASG
1610612765,10,0022200835,16,DET,Detroit Pistons,2023-02-10,2022-23,Pre-ASG
1610612757,10,0022200843,19,POR,Portland Trail Blazers,2023-02-10,2022-23,Pre-ASG
1610612760,11,0022200843,26,OKC,Oklahoma City Thunder,2023-02-10,2022-23,Pre-ASG
1610612743,9,0022200831,10,DEN,Denver Nuggets,2023-02-09,2022-23,Pre-ASG
1610612753,10,0022200831,8,ORL,Orlando Magic,2023-02-09,2022-23,Pre-ASG
1610612737,9,0022200832,11,ATL,Atlanta Hawks,2023-02-09,2022-23,Pre-ASG
1610612756,9,0022200832,14,PHX,Phoenix Suns,2023-02-09,2022-23,Pre-ASG
1610612747,9,0022200834,14,LAL,Los Angeles Lakers,2023-02-09,2022-23,Pre-ASG
1610612749,10,0022200834,21,MIL,Milwaukee Bucks,2023-02-09,2022-23,Pre-ASG
1610612741,10,0022200833,13,CHI,Chicago Bulls,2023-02-09,2022-23,Pre-ASG
1610612751,9,0022200833,12,BKN,Brooklyn Nets,2023-02-09,2022-23,Pre-ASG
1610612759,10,0022200826,17,SAS,San Antonio Spurs,2023-02-08,2022-23,Pre-ASG
1610612761,10,0022200826,12,TOR,Toronto Raptors,2023-02-08,2022-23,Pre-ASG
1610612744,9,0022200830,13,GSW,Golden State Warriors,2023-02-08,2022-23,Pre-ASG
1610612757,9,0022200830,8,POR,Portland Trail Blazers,2023-02-08,2022-23,Pre-ASG
1610612745,9,0022200827,15,HOU,Houston Rockets,2023-02-08,2022-23,Pre-ASG
1610612758,10,0022200827,14,SAC,Sacramento Kings,2023-02-08,2022-23,Pre-ASG
1610612750,12,0022200828,15,MIN,Minnesota Timberwolves,2023-02-08,2022-23,Pre-ASG
1610612762,11,0022200828,15,UTA,Utah Jazz,2023-02-08,2022-23,Pre-ASG
1610612738,9,0022200824,13,BOS,Boston Celtics,2023-02-08,2022-23,Pre-ASG
1610612755,10,0022200824,16,PHI,Philadelphia 76ers,2023-02-08,2022-23,Pre-ASG
1610612742,10,0022200829,12,DAL,Dallas Mavericks,2023-02-08,2022-23,Pre-ASG
1610612746,11,0022200829,15,LAC,LA Clippers,2023-02-08,2022-23,Pre-ASG
1610612739,10,0022200822,16,CLE,Cleveland Cavaliers,2023-02-08,2022-23,Pre-ASG
1610612765,12,0022200822,20,DET,Detroit Pistons,2023-02-08,2022-23,Pre-ASG
1610612748,8,0022200825,12,MIA,Miami Heat,2023-02-08,2022-23,Pre-ASG
1610612754,9,0022200825,17,IND,Indiana Pacers,2023-02-08,2022-23,Pre-ASG
1610612764,11,0022200823,15,WAS,Washington Wizards,2023-02-08,2022-23,Pre-ASG
1610612766,9,0022200823,16,CHA,Charlotte Hornets,2023-02-08,2022-23,Pre-ASG
1610612741,9,0022200819,11,CHI,Chicago Bulls,2023-02-07,2022-23,Pre-ASG
1610612763,10,0022200819,16,MEM,Memphis Grizzlies,2023-02-07,2022-23,Pre-ASG
1610612751,11,0022200817,22,BKN,Brooklyn Nets,2023-02-07,2022-23,Pre-ASG
1610612756,11,0022200817,21,PHX,Phoenix Suns,2023-02-07,2022-23,Pre-ASG
1610612743,12,0022200820,15,DEN,Denver Nuggets,2023-02-07,2022-23,Pre-ASG
1610612750,14,0022200820,13,MIN,Minnesota Timberwolves,2023-02-07,2022-23,Pre-ASG
1610612747,10,0022200821,19,LAL,Los Angeles Lakers,2023-02-07,2022-23,Pre-ASG
1610612760,9,0022200821,14,OKC,Oklahoma City Thunder,2023-02-07,2022-23,Pre-ASG
1610612752,9,0022200816,11,NYK,New York Knicks,2023-02-07,2022-23,Pre-ASG
1610612753,10,0022200816,13,ORL,Orlando Magic,2023-02-07,2022-23,Pre-ASG
1610612737,9,0022200818,13,ATL,Atlanta Hawks,2023-02-07,2022-23,Pre-ASG
1610612740,9,0022200818,13,NOP,New Orleans Pelicans,2023-02-07,2022-23,Pre-ASG
1610612745,12,0022200812,14,HOU,Houston Rockets,2023-02-06,2022-23,Pre-ASG
1610612758,14,0022200812,15,SAC,Sacramento Kings,2023-02-06,2022-23,Pre-ASG
1610612749,12,0022200815,26,MIL,Milwaukee Bucks,2023-02-06,2022-23,Pre-ASG
1610612757,12,0022200815,8,POR,Portland Trail Blazers,2023-02-06,2022-23,Pre-ASG
1610612746,9,0022200810,16,LAC,LA Clippers,2023-02-06,2022-23,Pre-ASG
1610612751,11,0022200810,16,BKN,Brooklyn Nets,2023-02-06,2022-23,Pre-ASG
1610612738,9,0022200808,13,BOS,Boston Celtics,2023-02-06,2022-23,Pre-ASG
1610612765,9,0022200808,12,DET,Detroit Pistons,2023-02-06,2022-23,Pre-ASG
1610612744,11,0022200814,17,GSW,Golden State Warriors,2023-02-06,2022-23,Pre-ASG
1610612760,12,0022200814,16,OKC,Oklahoma City Thunder,2023-02-06,2022-23,Pre-ASG
1610612739,12,0022200809,18,CLE,Cleveland Cavaliers,2023-02-06,2022-23,Pre-ASG
1610612764,12,0022200809,16,WAS,Washington Wizards,2023-02-06,2022-23,Pre-ASG
1610612742,12,0022200813,17,DAL,Dallas Mavericks,2023-02-06,2022-23,Pre-ASG
1610612762,10,0022200813,17,UTA,Utah Jazz,2023-02-06,2022-23,Pre-ASG
1610612741,11,0022200811,13,CHI,Chicago Bulls,2023-02-06,2022-23,Pre-ASG
1610612759,11,0022200811,14,SAS,San Antonio Spurs,2023-02-06,2022-23,Pre-ASG
1610612753,10,0022200802,9,ORL,Orlando Magic,2023-02-05,2022-23,Pre-ASG
1610612766,9,0022200802,10,CHA,Charlotte Hornets,2023-02-05,2022-23,Pre-ASG
1610612761,8,0022200805,12,TOR,Toronto Raptors,2023-02-05,2022-23,Pre-ASG
1610612763,10,0022200805,17,MEM,Memphis Grizzlies,2023-02-05,2022-23,Pre-ASG
1610612740,11,0022200807,15,NOP,New Orleans Pelicans,2023-02-05,2022-23,Pre-ASG
1610612758,13,0022200807,19,SAC,Sacramento Kings,2023-02-05,2022-23,Pre-ASG
1610612752,9,0022200804,14,NYK,New York Knicks,2023-02-05,2022-23,Pre-ASG
1610612755,11,0022200804,18,PHI,Philadelphia 76ers,2023-02-05,2022-23,Pre-ASG
1610612739,12,0022200803,15,CLE,Cleveland Cavaliers,2023-02-05,2022-23,Pre-ASG
1610612754,12,0022200803,15,IND,Indiana Pacers,2023-02-05,2022-23,Pre-ASG
1610612743,10,0022200806,13,DEN,Denver Nuggets,2023-02-05,2022-23,Pre-ASG
1610612750,13,0022200806,22,MIN,Minnesota Timberwolves,2023-02-05,2022-23,Pre-ASG
1610612748,8,0022200797,9,MIA,Miami Heat,2023-02-04,2022-23,Pre-ASG
1610612749,9,0022200797,16,MIL,Milwaukee Bucks,2023-02-04,2022-23,Pre-ASG
1610612742,11,0022200800,15,DAL,Dallas Mavericks,2023-02-04,2022-23,Pre-ASG
1610612744,10,0022200800,17,GSW,Golden State Warriors,2023-02-04,2022-23,Pre-ASG
1610612737,12,0022200801,13,ATL,Atlanta Hawks,2023-02-04,2022-23,Pre-ASG
1610612743,12,0022200801,13,DEN,Denver Nuggets,2023-02-04,2022-23,Pre-ASG
1610612756,10,0022200794,11,PHX,Phoenix Suns,2023-02-04,2022-23,Pre-ASG
1610612765,10,0022200794,13,DET,Detroit Pistons,2023-02-04,2022-23,Pre-ASG
1610612751,10,0022200793,16,BKN,Brooklyn Nets,2023-02-04,2022-23,Pre-ASG
1610612764,10,0022200793,19,WAS,Washington Wizards,2023-02-04,2022-23,Pre-ASG
1610612745,12,0022200799,18,HOU,Houston Rockets,2023-02-04,2022-23,Pre-ASG
1610612760,11,0022200799,17,OKC,Oklahoma City Thunder,2023-02-04,2022-23,Pre-ASG
1610612746,8,0022200795,15,LAC,LA Clippers,2023-02-04,2022-23,Pre-ASG
1610612752,9,0022200795,13,NYK,New York Knicks,2023-02-04,2022-23,Pre-ASG
1610612740,10,0022200798,16,NOP,New Orleans Pelicans,2023-02-04,2022-23,Pre-ASG
1610612747,10,0022200798,13,LAL,Los Angeles Lakers,2023-02-04,2022-23,Pre-ASG
